record_id,region,category_title,videos_count,date
4446,India,People & Blogs,18,24/03/2018
4447,India,People & Blogs,14,25/03/2018
4448,India,People & Blogs,22,26/03/2018
4449,India,People & Blogs,26,27/03/2018
4450,India,People & Blogs,20,28/03/2018
4451,India,People & Blogs,26,29/03/2018
4452,India,People & Blogs,20,30/03/2018
4453,India,People & Blogs,20,31/03/2018
4454,India,People & Blogs,20,01/04/2018
4455,India,People & Blogs,24,02/04/2018
4456,India,People & Blogs,34,03/04/2018
4457,India,People & Blogs,22,04/04/2018
4458,India,People & Blogs,14,05/04/2018
4459,India,People & Blogs,24,06/04/2018
4460,India,People & Blogs,22,07/04/2018
4461,India,People & Blogs,14,14/04/2018
4462,India,People & Blogs,20,15/04/2018
4463,India,People & Blogs,24,16/04/2018
4464,India,People & Blogs,30,17/04/2018
4465,India,People & Blogs,32,18/04/2018
4466,India,People & Blogs,10,19/04/2018
4467,India,People & Blogs,8,20/04/2018
4468,India,People & Blogs,14,21/04/2018
4469,India,People & Blogs,18,22/04/2018
4470,India,People & Blogs,24,23/04/2018
4471,India,People & Blogs,20,24/04/2018
4472,India,People & Blogs,20,25/04/2018
4473,India,People & Blogs,12,26/04/2018
4474,India,People & Blogs,18,27/04/2018
4475,India,People & Blogs,16,28/04/2018
4476,India,People & Blogs,18,29/04/2018
4477,India,People & Blogs,26,30/04/2018
4478,India,People & Blogs,20,01/05/2018
4479,India,People & Blogs,18,02/05/2018
4480,India,People & Blogs,14,03/05/2018
4481,India,People & Blogs,16,04/05/2018
4482,India,People & Blogs,18,05/05/2018
4483,India,People & Blogs,14,06/05/2018
4484,India,People & Blogs,22,07/05/2018
4485,India,People & Blogs,20,08/05/2018
4486,India,People & Blogs,26,09/05/2018
4487,India,People & Blogs,26,10/05/2018
4488,India,People & Blogs,34,11/05/2018
4489,India,People & Blogs,26,12/05/2018
4490,India,People & Blogs,26,13/05/2018
4491,India,People & Blogs,32,14/05/2018
4492,India,People & Blogs,12,15/05/2018
4493,India,People & Blogs,8,16/05/2018
4494,India,People & Blogs,12,17/05/2018
4495,India,People & Blogs,18,18/05/2018
4496,India,People & Blogs,18,19/05/2018
4497,India,People & Blogs,20,20/05/2018
4498,India,People & Blogs,16,21/05/2018
4499,India,People & Blogs,12,22/05/2018
4500,India,People & Blogs,8,23/05/2018
4501,India,People & Blogs,8,24/05/2018
4502,India,People & Blogs,14,25/05/2018
4503,India,People & Blogs,14,26/05/2018
4504,India,People & Blogs,16,27/05/2018
4505,India,People & Blogs,20,28/05/2018
4506,India,People & Blogs,12,29/05/2018
4507,India,People & Blogs,10,30/05/2018
4508,India,People & Blogs,20,31/05/2018
4509,India,People & Blogs,22,01/06/2018
4510,India,People & Blogs,18,02/06/2018
4511,India,People & Blogs,14,03/06/2018
4512,India,People & Blogs,22,04/06/2018
4513,India,People & Blogs,24,05/06/2018
4514,India,People & Blogs,20,06/06/2018
4515,India,People & Blogs,14,07/06/2018
4516,India,People & Blogs,26,08/06/2018
4517,India,People & Blogs,18,09/06/2018
4518,India,People & Blogs,14,10/06/2018
4519,India,People & Blogs,16,11/06/2018
4520,India,People & Blogs,20,12/06/2018
4521,India,People & Blogs,30,13/06/2018
4522,India,People & Blogs,38,14/06/2018
4523,India,Pets & Animals,2,18/11/2017
4524,India,Pets & Animals,2,19/11/2017
4525,India,Pets & Animals,2,24/03/2018
4526,India,Science & Technology,8,14/11/2017
4527,India,Science & Technology,10,15/11/2017
4528,India,Science & Technology,8,16/11/2017
4529,India,Science & Technology,10,17/11/2017
4530,India,Science & Technology,12,18/11/2017
4531,India,Science & Technology,12,19/11/2017
4532,India,Science & Technology,10,20/11/2017
4533,India,Science & Technology,8,21/11/2017
4534,India,Science & Technology,6,22/11/2017
4535,India,Science & Technology,6,23/11/2017
4536,India,Science & Technology,4,24/11/2017
4537,India,Science & Technology,4,25/11/2017
4538,India,Science & Technology,4,26/11/2017
4539,India,Science & Technology,8,27/11/2017
4540,India,Science & Technology,4,28/11/2017
4541,India,Science & Technology,2,29/11/2017
4542,India,Science & Technology,4,30/11/2017
4543,India,Science & Technology,8,01/12/2017
4544,India,Science & Technology,8,02/12/2017
4545,India,Science & Technology,8,03/12/2017
4546,India,Science & Technology,4,04/12/2017
4547,India,Science & Technology,4,05/12/2017
4548,India,Science & Technology,6,06/12/2017
4549,India,Science & Technology,2,07/12/2017
4550,India,Science & Technology,4,08/12/2017
4551,India,Science & Technology,6,09/12/2017
4552,India,Science & Technology,6,10/12/2017
4553,India,Science & Technology,4,11/12/2017
4554,India,Science & Technology,4,12/12/2017
4555,India,Science & Technology,6,13/12/2017
4556,India,Science & Technology,6,14/12/2017
4557,India,Science & Technology,6,15/12/2017
4558,India,Science & Technology,4,16/12/2017
4559,India,Science & Technology,2,17/12/2017
4560,India,Science & Technology,4,18/12/2017
4561,India,Science & Technology,4,19/12/2017
4562,India,Science & Technology,2,20/12/2017
4563,India,Science & Technology,8,21/12/2017
4564,India,Science & Technology,8,22/12/2017
4565,India,Science & Technology,4,23/12/2017
4566,India,Science & Technology,4,24/12/2017
4567,India,Science & Technology,6,25/12/2017
4568,India,Science & Technology,2,26/12/2017
4569,India,Science & Technology,6,27/12/2017
4570,India,Science & Technology,4,28/12/2017
4571,India,Science & Technology,10,29/12/2017
4572,India,Science & Technology,10,30/12/2017
4573,India,Science & Technology,8,31/12/2017
4574,India,Science & Technology,8,01/01/2018
4575,India,Science & Technology,8,02/01/2018
4576,India,Science & Technology,2,03/01/2018
4577,India,Science & Technology,4,04/01/2018
4578,India,Science & Technology,2,05/01/2018
4579,India,Science & Technology,4,06/01/2018
4580,India,Science & Technology,4,07/01/2018
4581,India,Science & Technology,4,08/01/2018
4582,India,Science & Technology,2,09/01/2018
4583,India,Science & Technology,8,12/01/2018
4584,India,Science & Technology,8,13/01/2018
4585,India,Science & Technology,8,14/01/2018
4586,India,Science & Technology,10,15/01/2018
4587,India,Science & Technology,4,16/01/2018
4588,India,Science & Technology,4,17/01/2018
4589,India,Science & Technology,4,18/01/2018
4590,India,Science & Technology,8,19/01/2018
4591,India,Science & Technology,8,20/01/2018
4592,India,Science & Technology,6,21/01/2018
4593,India,Science & Technology,6,22/01/2018
4594,India,Science & Technology,6,23/01/2018
4595,India,Science & Technology,6,24/01/2018
4596,India,Science & Technology,4,25/01/2018
4597,India,Science & Technology,2,26/01/2018
4598,India,Science & Technology,2,27/01/2018
4599,India,Science & Technology,2,28/01/2018
4600,India,Science & Technology,2,29/01/2018
4601,India,Science & Technology,2,30/01/2018
4602,India,Science & Technology,2,31/01/2018
4603,India,Science & Technology,8,01/02/2018
4604,India,Science & Technology,4,02/02/2018
4605,India,Science & Technology,8,03/02/2018
4606,India,Science & Technology,8,04/02/2018
4607,India,Science & Technology,6,05/02/2018
4608,India,Science & Technology,6,06/02/2018
4609,India,Science & Technology,4,07/02/2018
4610,India,Science & Technology,4,08/02/2018
4611,India,Science & Technology,4,09/02/2018
4612,India,Science & Technology,6,10/02/2018
4613,India,Science & Technology,6,11/02/2018
4614,India,Science & Technology,4,12/02/2018
4615,India,Science & Technology,4,13/02/2018
4616,India,Science & Technology,6,14/02/2018
4617,India,Science & Technology,10,15/02/2018
4618,India,Science & Technology,10,16/02/2018
4619,India,Science & Technology,10,17/02/2018
4620,India,Science & Technology,8,18/02/2018
4621,India,Science & Technology,4,19/02/2018
4622,India,Science & Technology,6,20/02/2018
4623,India,Science & Technology,4,21/02/2018
4624,India,Science & Technology,8,22/02/2018
4625,India,Science & Technology,8,23/02/2018
4626,India,Science & Technology,8,24/02/2018
4627,India,Science & Technology,6,25/02/2018
4628,India,Science & Technology,6,26/02/2018
4629,India,Science & Technology,6,27/02/2018
4630,India,Science & Technology,6,28/02/2018
4631,India,Science & Technology,4,02/03/2018
4632,India,Science & Technology,4,03/03/2018
4633,India,Science & Technology,6,04/03/2018
4634,India,Science & Technology,4,05/03/2018
4635,India,Science & Technology,6,06/03/2018
4636,India,Science & Technology,6,07/03/2018
4637,India,Science & Technology,8,08/03/2018
4638,India,Science & Technology,8,09/03/2018
4639,India,Science & Technology,4,10/03/2018
4640,India,Science & Technology,4,11/03/2018
4641,India,Science & Technology,4,12/03/2018
4642,India,Science & Technology,2,13/03/2018
4643,India,Science & Technology,2,14/03/2018
4644,India,Science & Technology,4,16/03/2018
4645,India,Science & Technology,4,17/03/2018
4646,India,Science & Technology,4,18/03/2018
4647,India,Science & Technology,2,19/03/2018
4648,India,Science & Technology,4,20/03/2018
4649,India,Science & Technology,4,21/03/2018
4650,India,Science & Technology,8,22/03/2018
4651,India,Science & Technology,4,23/03/2018
4652,India,Science & Technology,6,24/03/2018
4653,India,Science & Technology,6,25/03/2018
4654,India,Science & Technology,6,26/03/2018
4655,India,Science & Technology,4,27/03/2018
4656,India,Science & Technology,4,28/03/2018
4657,India,Science & Technology,4,29/03/2018
4658,India,Science & Technology,10,31/03/2018
4659,India,Science & Technology,6,01/04/2018
4660,India,Science & Technology,8,02/04/2018
4661,India,Science & Technology,6,05/04/2018
4662,India,Science & Technology,2,06/04/2018
4663,India,Science & Technology,4,07/04/2018
4664,India,Science & Technology,2,14/04/2018
4665,India,Science & Technology,2,15/04/2018
4666,India,Science & Technology,2,18/04/2018
4667,India,Science & Technology,2,19/04/2018
4668,India,Science & Technology,4,20/04/2018
4669,India,Science & Technology,2,21/04/2018
4670,India,Science & Technology,2,22/04/2018
4671,India,Science & Technology,2,23/04/2018
4672,India,Science & Technology,10,24/04/2018
4673,India,Science & Technology,12,25/04/2018
4674,India,Science & Technology,6,26/04/2018
4675,India,Science & Technology,2,27/04/2018
4676,India,Science & Technology,4,28/04/2018
4677,India,Science & Technology,6,29/04/2018
4678,India,Science & Technology,2,30/04/2018
4679,India,Science & Technology,4,01/05/2018
4680,India,Science & Technology,2,02/05/2018
4681,India,Science & Technology,6,03/05/2018
4682,India,Science & Technology,8,04/05/2018
4683,India,Science & Technology,2,05/05/2018
4684,India,Science & Technology,8,06/05/2018
4685,India,Science & Technology,4,07/05/2018
4686,India,Science & Technology,2,08/05/2018
4687,India,Science & Technology,10,09/05/2018
4688,India,Science & Technology,10,10/05/2018
4689,India,Science & Technology,10,11/05/2018
4690,India,Science & Technology,6,12/05/2018
4691,India,Science & Technology,8,13/05/2018
4692,India,Science & Technology,8,14/05/2018
4693,India,Science & Technology,10,16/05/2018
4694,India,Science & Technology,10,17/05/2018
4695,India,Science & Technology,12,18/05/2018
4696,India,Science & Technology,10,19/05/2018
4697,India,Science & Technology,8,20/05/2018
4698,India,Science & Technology,8,21/05/2018
4699,India,Science & Technology,12,22/05/2018
4700,India,Science & Technology,10,23/05/2018
4701,India,Science & Technology,4,24/05/2018
4702,India,Science & Technology,4,25/05/2018
4703,India,Science & Technology,2,26/05/2018
4704,India,Science & Technology,6,27/05/2018
4705,India,Science & Technology,2,28/05/2018
4706,India,Science & Technology,4,29/05/2018
4707,India,Science & Technology,6,30/05/2018
4708,India,Science & Technology,8,31/05/2018
4709,India,Science & Technology,2,01/06/2018
4710,India,Science & Technology,4,02/06/2018
4711,India,Science & Technology,6,03/06/2018
4712,India,Science & Technology,2,04/06/2018
4713,India,Science & Technology,8,05/06/2018
4714,India,Science & Technology,6,06/06/2018
4715,India,Science & Technology,2,07/06/2018
4716,India,Science & Technology,10,08/06/2018
4717,India,Science & Technology,6,09/06/2018
4718,India,Science & Technology,4,10/06/2018
4719,India,Science & Technology,2,11/06/2018
4720,India,Science & Technology,4,12/06/2018
4721,India,Science & Technology,6,13/06/2018
4722,India,Science & Technology,2,14/06/2018
4723,India,Shows,2,14/11/2017
4724,India,Shows,2,15/11/2017
4725,India,Shows,2,16/11/2017
4726,India,Shows,4,17/11/2017
4727,India,Shows,4,18/11/2017
4728,India,Shows,2,19/11/2017
4729,India,Shows,4,20/11/2017
4730,India,Shows,4,21/11/2017
4731,India,Shows,4,22/11/2017
4732,India,Shows,2,23/11/2017
4733,India,Shows,2,24/11/2017
4734,India,Shows,2,25/11/2017
4735,India,Shows,2,26/11/2017
4736,India,Shows,4,27/11/2017
4737,India,Shows,4,28/11/2017
4738,India,Shows,2,29/11/2017
4739,India,Shows,2,01/12/2017
4740,India,Shows,2,02/12/2017
4741,India,Shows,4,05/12/2017
4742,India,Shows,4,06/12/2017
4743,India,Shows,2,07/12/2017
4744,India,Shows,4,08/12/2017
4745,India,Shows,2,09/12/2017
4746,India,Shows,2,11/12/2017
4747,India,Shows,2,12/12/2017
4748,India,Shows,4,13/12/2017
4749,India,Shows,2,14/12/2017
4750,India,Shows,4,15/12/2017
4751,India,Shows,4,16/12/2017
4752,India,Shows,2,17/12/2017
4753,India,Shows,2,19/12/2017
4754,India,Shows,2,22/12/2017
4755,India,Shows,2,23/12/2017
4756,India,Shows,2,25/12/2017
4757,India,Shows,2,26/12/2017
4758,India,Shows,2,28/12/2017
4759,India,Shows,2,29/12/2017
4760,India,Shows,2,30/12/2017
4761,India,Shows,2,02/01/2018
4762,India,Shows,2,03/01/2018
4763,India,Shows,2,04/01/2018
4764,India,Shows,2,05/01/2018
4765,India,Shows,2,08/01/2018
4766,India,Shows,2,09/01/2018
4767,India,Shows,2,13/01/2018
4768,India,Shows,2,14/01/2018
4769,India,Shows,2,15/01/2018
4770,India,Shows,2,16/01/2018
4771,India,Shows,2,17/01/2018
4772,India,Shows,2,18/01/2018
4773,India,Shows,2,19/01/2018
4774,India,Shows,2,20/01/2018
4775,India,Shows,2,22/01/2018
4776,India,Shows,2,23/01/2018
4777,India,Shows,2,30/01/2018
4778,India,Shows,4,31/01/2018
4779,India,Shows,4,01/02/2018
4780,India,Shows,4,02/02/2018
4781,India,Shows,2,03/02/2018
4782,India,Shows,2,06/02/2018
4783,India,Shows,4,07/02/2018
4784,India,Shows,4,08/02/2018
4785,India,Shows,2,09/02/2018
4786,India,Shows,2,13/02/2018
4787,India,Shows,2,14/02/2018
4788,India,Shows,2,15/02/2018
4789,India,Shows,2,16/02/2018
4790,India,Shows,2,26/02/2018
4791,India,Shows,2,28/02/2018
4792,India,Shows,4,02/03/2018
4793,India,Shows,4,07/03/2018
4794,India,Shows,4,08/03/2018
4795,India,Shows,2,12/03/2018
4796,India,Shows,2,13/03/2018
4797,India,Shows,2,14/03/2018
4798,India,Shows,4,15/03/2018
4799,India,Shows,2,25/03/2018
4800,India,Shows,2,26/03/2018
4801,India,Shows,2,27/03/2018
4802,India,Shows,4,01/04/2018
4803,India,Shows,2,02/04/2018
4804,India,Shows,4,03/04/2018
4805,India,Shows,4,04/04/2018
4806,India,Shows,4,05/04/2018
4807,India,Shows,4,21/04/2018
4808,India,Shows,2,26/04/2018
4809,India,Shows,4,02/05/2018
4810,India,Shows,4,03/05/2018
4811,India,Shows,4,04/05/2018
4812,India,Shows,4,05/05/2018
4813,India,Shows,2,06/05/2018
4814,India,Shows,4,07/05/2018
4815,India,Shows,4,08/05/2018
4816,India,Shows,4,09/05/2018
4817,India,Shows,4,10/05/2018
4818,India,Shows,4,11/05/2018
4819,India,Shows,4,12/05/2018
4820,India,Shows,4,13/05/2018
4821,India,Shows,12,15/05/2018
4822,India,Shows,8,16/05/2018
4823,India,Shows,12,17/05/2018
4824,India,Shows,4,18/05/2018
4825,India,Shows,4,19/05/2018
4826,India,Shows,4,20/05/2018
4827,India,Shows,4,21/05/2018
4828,India,Shows,4,22/05/2018
4829,India,Shows,4,23/05/2018
4830,India,Shows,4,24/05/2018
4831,India,Shows,4,25/05/2018
4832,India,Shows,4,26/05/2018
4833,India,Shows,4,27/05/2018
4834,India,Shows,4,28/05/2018
4835,India,Shows,4,29/05/2018
4836,India,Shows,4,30/05/2018
4837,India,Shows,4,31/05/2018
4838,India,Shows,4,01/06/2018
4839,India,Shows,4,02/06/2018
4840,India,Shows,4,03/06/2018
4841,India,Shows,4,04/06/2018
4842,India,Shows,4,05/06/2018
4843,India,Shows,4,06/06/2018
4844,India,Shows,4,07/06/2018
4845,India,Shows,4,08/06/2018
4846,India,Shows,4,09/06/2018
4847,India,Shows,2,11/06/2018
4848,India,Shows,4,12/06/2018
4849,India,Shows,4,13/06/2018
4850,India,Shows,4,14/06/2018
4851,India,Sports,2,14/11/2017
4852,India,Sports,4,15/11/2017
4853,India,Sports,4,16/11/2017
4854,India,Sports,4,17/11/2017
4855,India,Sports,4,18/11/2017
4856,India,Sports,6,19/11/2017
4857,India,Sports,6,20/11/2017
4858,India,Sports,10,21/11/2017
4859,India,Sports,8,22/11/2017
4860,India,Sports,8,23/11/2017
4861,India,Sports,6,24/11/2017
4862,India,Sports,10,25/11/2017
4863,India,Sports,10,26/11/2017
4864,India,Sports,10,27/11/2017
4865,India,Sports,10,28/11/2017
4866,India,Sports,6,29/11/2017
4867,India,Sports,2,30/11/2017
4868,India,Sports,6,01/12/2017
4869,India,Sports,2,02/12/2017
4870,India,Sports,4,03/12/2017
4871,India,Sports,12,04/12/2017
4872,India,Sports,8,05/12/2017
4873,India,Sports,12,06/12/2017
4874,India,Sports,12,07/12/2017
4875,India,Sports,8,08/12/2017
4876,India,Sports,6,09/12/2017
4877,India,Sports,10,10/12/2017
4878,India,Sports,12,11/12/2017
4879,India,Sports,6,12/12/2017
4880,India,Sports,6,13/12/2017
4881,India,Sports,18,14/12/2017
4882,India,Sports,14,15/12/2017
4883,India,Sports,12,16/12/2017
4884,India,Sports,6,17/12/2017
4885,India,Sports,10,18/12/2017
4886,India,Sports,10,19/12/2017
4887,India,Sports,6,21/12/2017
4888,India,Sports,8,22/12/2017
4889,India,Sports,4,23/12/2017
4890,India,Sports,10,24/12/2017
4891,India,Sports,10,25/12/2017
4892,India,Sports,14,26/12/2017
4893,India,Sports,10,27/12/2017
4894,India,Sports,10,28/12/2017
4895,India,Sports,6,29/12/2017
4896,India,Sports,2,30/12/2017
4897,India,Sports,4,31/12/2017
4898,India,Sports,2,01/01/2018
4899,India,Sports,4,02/01/2018
4900,India,Sports,4,03/01/2018
4901,India,Sports,6,04/01/2018
4902,India,Sports,4,05/01/2018
4903,India,Sports,4,06/01/2018
4904,India,Sports,8,07/01/2018
4905,India,Sports,8,08/01/2018
4906,India,Sports,6,09/01/2018
4907,India,Sports,6,12/01/2018
4908,India,Sports,6,13/01/2018
4909,India,Sports,6,14/01/2018
4910,India,Sports,6,15/01/2018
4911,India,Sports,8,16/01/2018
4912,India,Sports,10,17/01/2018
4913,India,Sports,6,18/01/2018
4914,India,Sports,6,19/01/2018
4915,India,Sports,6,20/01/2018
4916,India,Sports,4,21/01/2018
4917,India,Sports,12,22/01/2018
4918,India,Sports,16,23/01/2018
4919,India,Sports,10,24/01/2018
4920,India,Sports,8,25/01/2018
4921,India,Sports,10,26/01/2018
4922,India,Sports,8,27/01/2018
4923,India,Sports,6,28/01/2018
4924,India,Sports,10,29/01/2018
4925,India,Sports,8,30/01/2018
4926,India,Sports,8,31/01/2018
4927,India,Sports,8,01/02/2018
4928,India,Sports,6,02/02/2018
